Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
AVA,BWM08D,AVA,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVB,BWM08D,AVB,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,BWM08D,AVD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,BWM08D,AVE,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,BWM08D,AVJ,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,BWM08D,BDU,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,BWM08D,PVC,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,BWM08D,PVP,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,BWM08D,PVR,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,BWM08D,PVT,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,BWM08D,RIA,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIB,BWM08D,RIB,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,BWM08D,RIF,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,BWM08D,RIG,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,BWM08D,RIH,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIM,BWM08D,RIM,BWM08D,0.0,0.0,0.0,0.0522243281321302,0.0,0.0233554295565395,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
RIP,BWM08D,RIP,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,BWM08D,RIR,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,BWM08D,IL1D,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1L/R,BWM08D,IL1L/R,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1V,BWM08D,IL1V,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIV,BWM08D,RIV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDD,BWM08D,RMDD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,BWM08D,RMDL/R,BWM08D,0.0,0.0,0.0,0.0,0.0043835129660161,0.0019603665944527,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,developmentally dynamic (strengthened),Y
RMDV,BWM08D,RMDV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,BWM08D,RMED/V,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,BWM08D,RMEL/R,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,BWM08D,RMF,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,BWM08D,RMH,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,BWM08D,SIAD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,BWM08D,SIAV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBD,BWM08D,SIBD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBV,BWM08D,SIBV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,BWM08D,SMBD,BWM08D,0.0139797404521549,0.0,0.0,0.0,0.0,0.0062519299917644,0.0,-0.654872988516374,-0.7071067811865475,0.2303728030659723,0.1816901138162092,variable,Y
SMBV,BWM08D,SMBV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDD,BWM08D,SMDD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
SMDV,BWM08D,SMDV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAD,BWM08D,URAD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,BWM08D,URAV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,BWM08D,ADE,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIM,BWM08D,AIM,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,BWM08D,ALA,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,BWM08D,AVF,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,BWM08D,AVH,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,BWM08D,AVK,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,BWM08D,AVL,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,BWM08D,CEPD,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,BWM08D,CEPV,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVC,BWM08D,DVC,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,BWM08D,HSN,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,BWM08D,PVN,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,BWM08D,PVQ,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,BWM08D,RIC,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RID,BWM08D,RID,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIS,BWM08D,RIS,BWM08D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,BWM08D,RMG,BWM08D,0.0,0.0,0.0085648881407594,0.0449941463496486,0.012290165782549,0.0185853117692591,0.0085648881407594,0.3524911945764905,0.8720815992723809,0.5606696977339811,0.0538542177275421,developmentally dynamic (strengthened),Y
ADF,BWM08V,ADF,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,BWM08V,ADL,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,BWM08V,AFD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,BWM08V,ALM,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALN,BWM08V,ALN,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,BWM08V,AQR,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,BWM08V,ASE,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,BWM08V,ASG,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,BWM08V,ASH,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,BWM08V,ASI,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,BWM08V,ASJ,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,BWM08V,ASK,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,BWM08V,AUA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,BWM08V,AVM,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,BWM08V,AWA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,BWM08V,AWB,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,BWM08V,AWC,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,BWM08V,BAG,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,BWM08V,DVA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
FLP,BWM08V,FLP,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,BWM08V,IL2D,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,BWM08V,IL2L/R,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,BWM08V,IL2V,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,BWM08V,OLL,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,BWM08V,OLQD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,BWM08V,OLQV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,BWM08V,PLN,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,BWM08V,SAAD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,BWM08V,SAAV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SDQ,BWM08V,SDQ,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URB,BWM08V,URB,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,BWM08V,URX,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,BWM08V,URYD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,BWM08V,URYV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,BWM08V,ADA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,BWM08V,AIA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,BWM08V,AIB,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,BWM08V,AIN,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,BWM08V,AIY,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,BWM08V,AIZ,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,BWM08V,AVA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVB,BWM08V,AVB,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,BWM08V,AVD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,BWM08V,AVE,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,BWM08V,AVJ,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,BWM08V,BDU,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVC,BWM08V,PVC,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,BWM08V,PVP,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,BWM08V,PVR,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,BWM08V,PVT,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,BWM08V,RIA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIB,BWM08V,RIB,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,BWM08V,RIF,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,BWM08V,RIG,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,BWM08V,RIH,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIM,BWM08V,RIM,BWM08V,0.0,0.0,0.0,0.0003407978208442,0.0,0.0001524094187983,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
RIP,BWM08V,RIP,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,BWM08V,RIR,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,BWM08V,IL1D,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,BWM08V,IL1L/R,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1V,BWM08V,IL1V,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDD,BWM08V,RMDD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDL/R,BWM08V,RMDL/R,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDV,BWM08V,RMDV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,BWM08V,RMED/V,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,BWM08V,RMEL/R,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,BWM08V,RMF,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMH,BWM08V,RMH,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIAD,BWM08V,SIAD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,BWM08V,SIAV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,BWM08V,SIBD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,BWM08V,SIBV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMBD,BWM08V,SMBD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDD,BWM08V,SMDD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDV,BWM08V,SMDV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URAD,BWM08V,URAD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,BWM08V,URAV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ADE,BWM08V,ADE,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIM,BWM08V,AIM,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,BWM08V,ALA,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,BWM08V,AVF,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,BWM08V,AVH,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,BWM08V,AVK,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,BWM08V,AVL,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,BWM08V,CEPD,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,BWM08V,CEPV,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,BWM08V,DVC,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,BWM08V,HSN,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,BWM08V,PVN,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,BWM08V,PVQ,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,BWM08V,RIC,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RID,BWM08V,RID,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIS,BWM08V,RIS,BWM08V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,BWM08V,RMG,BWM08V,0.0,0.0,0.0278798220058943,0.0390119896903966,0.0246480581062488,0.0175416435261907,0.0143639315841478,0.6121547102715372,0.6668859288553501,0.2724475835773508,0.2188939813132316,developmentally dynamic (strengthened),Y
ADF,CAN,ADF,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,CAN,ADL,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AFD,CAN,AFD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,CAN,ALM,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALN,CAN,ALN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,CAN,AQR,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,CAN,ASE,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,CAN,ASG,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,CAN,ASH,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,CAN,ASI,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,CAN,ASJ,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ASK,CAN,ASK,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AUA,CAN,AUA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,CAN,AVM,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,CAN,AWA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,CAN,AWB,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,CAN,AWC,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,CAN,BAG,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,CAN,DVA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
FLP,CAN,FLP,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,CAN,IL2D,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,CAN,IL2L/R,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL2V,CAN,IL2V,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,CAN,OLL,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQD,CAN,OLQD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,CAN,OLQV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PLN,CAN,PLN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,CAN,SAAD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAV,CAN,SAAV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,CAN,SDQ,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URB,CAN,URB,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URX,CAN,URX,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYD,CAN,URYD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,CAN,URYV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,CAN,ADA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIA,CAN,AIA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,CAN,AIB,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,CAN,AIN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,CAN,AIY,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,CAN,AIZ,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,CAN,AVA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVB,CAN,AVB,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,CAN,AVD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,CAN,AVE,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVJ,CAN,AVJ,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,CAN,BDU,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVC,CAN,PVC,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,CAN,PVP,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,CAN,PVR,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVT,CAN,PVT,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,CAN,RIA,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIB,CAN,RIB,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,CAN,RIF,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,CAN,RIG,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,CAN,RIH,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIM,CAN,RIM,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIP,CAN,RIP,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIR,CAN,RIR,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,CAN,IL1D,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,CAN,IL1L/R,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
IL1V,CAN,IL1V,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIV,CAN,RIV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDD,CAN,RMDD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDL/R,CAN,RMDL/R,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMDV,CAN,RMDV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMED/V,CAN,RMED/V,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMEL/R,CAN,RMEL/R,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,CAN,RMF,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMH,CAN,RMH,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAD,CAN,SIAD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,CAN,SIAV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBD,CAN,SIBD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBV,CAN,SIBV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMBD,CAN,SMBD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBV,CAN,SMBV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDD,CAN,SMDD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMDV,CAN,SMDV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAD,CAN,URAD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAV,CAN,URAV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,CAN,ADE,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIM,CAN,AIM,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALA,CAN,ALA,CAN,0.0,0.0,0.0,0.019980315712378,0.0,0.0089354688289569,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
AVF,CAN,AVF,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,CAN,AVH,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,CAN,AVK,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,CAN,AVL,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,CAN,CEPD,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPV,CAN,CEPV,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVC,CAN,DVC,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,CAN,HSN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,CAN,PVN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVQ,CAN,PVQ,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIC,CAN,RIC,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RID,CAN,RID,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
