Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
OLL,BWM04D,OLL,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQD,BWM04D,OLQD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQV,BWM04D,OLQV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PLN,BWM04D,PLN,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,BWM04D,SAAD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAV,BWM04D,SAAV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SDQ,BWM04D,SDQ,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URB,BWM04D,URB,BWM04D,4.032769603128834,8.868169985570368,0.5927991313544875,0.0,0.0,3.8354557566868905,0.5927991313544875,-0.5865714052473854,-0.8720815992723809,0.2985203397075286,0.0538542177275421,variable,Y
URX,BWM04D,URX,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,BWM04D,URYD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,BWM04D,URYV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,BWM04D,ADA,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIA,BWM04D,AIA,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,BWM04D,AIB,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,BWM04D,AIN,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,BWM04D,AIY,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,BWM04D,AIZ,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,BWM04D,AVA,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,BWM04D,AVB,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,BWM04D,AVD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,BWM04D,AVE,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,BWM04D,AVJ,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,BWM04D,BDU,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,BWM04D,PVC,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,BWM04D,PVP,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,BWM04D,PVR,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,BWM04D,PVT,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,BWM04D,RIA,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,BWM04D,RIB,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,BWM04D,RIF,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIG,BWM04D,RIG,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,BWM04D,RIH,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIM,BWM04D,RIM,BWM04D,2.2139277240028346,1.480840080825694,1.2794639952967215,3.189507714008245,5.546790747112525,1.737491760297838,0.9344637287061128,0.8207979521512465,0.6,0.0885758989061588,0.2847569798652937,stable,Y
RIP,BWM04D,RIP,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,BWM04D,RIR,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,BWM04D,IL1D,BWM04D,0.0,0.0,0.3195042884479527,0.1237860593651274,0.2606768348168964,0.1468370118498207,0.1237860593651274,0.685079720470142,0.6668859288553501,0.201824048255391,0.2188939813132316,developmentally dynamic (strengthened),Y
IL1L/R,BWM04D,IL1L/R,BWM04D,0.0,0.0,0.8878664043836048,0.6345591140835136,0.2629782492743862,0.3945238453242825,0.2629782492743862,0.2910021282092097,0.5642880936468347,0.6347824493672587,0.3217233358243002,developmentally dynamic (strengthened),Y
IL1V,BWM04D,IL1V,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIV,BWM04D,RIV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMDD,BWM04D,RMDD,BWM04D,2.1410444658916736,13.744997335691531,11.915248906246704,12.222893341883749,14.927175375342456,5.0934145094882455,1.5221039938077825,0.7490757652109312,0.7,0.1450725905572616,0.1881204043741873,stable,Y
RMDL/R,BWM04D,RMDL/R,BWM04D,4.4988976811486205,1.0562450889927912,0.4704835083797924,7.378556544739534,7.9455554764785425,3.463732531004996,3.442652592155829,0.5557990986006061,0.6,0.3306777426103325,0.2847569798652937,stable,Y
RMDV,BWM04D,RMDV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RMED/V,BWM04D,RMED/V,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,BWM04D,RMF,BWM04D,0.0,0.0,0.0,0.0,7.608793801692401,3.4027560334726523,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,post-embryonic brain integration,Y
RMH,BWM04D,RMH,BWM04D,0.0,0.0,13.297247894359485,1.9748853483370072,5.490957181869708,5.582257600660057,1.9748853483370072,0.356167787114667,0.6668859288553501,0.5562922301050663,0.2188939813132316,post-embryonic brain integration,Y
SIAD,BWM04D,SIAD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,BWM04D,SIAV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIBD,BWM04D,SIBD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,BWM04D,SIBV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SMBD,BWM04D,SMBD,BWM04D,8.205471994065471,7.109960301867679,16.244068926171447,8.702075917961292,8.83739133806693,3.654960712459921,0.4966039238958206,0.0736444703822373,0.6,0.906317774871138,0.2847569798652937,stable,Y
SMBV,BWM04D,SMBV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDD,BWM04D,SMDD,BWM04D,0.0,2.4736970084089727,1.7943073089135075,0.6306590002167345,1.4114370982352469,0.970196837454858,0.7807780980185122,0.2540009351151261,0.0999999999999999,0.6801079003099344,0.8728885715695383,variable,Y
SMDV,BWM04D,SMDV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URAD,BWM04D,URAD,BWM04D,0.0,0.0,0.0,0.0,3.1595793557259326,1.413006843941635,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,developmentally dynamic (strengthened),Y
URAV,BWM04D,URAV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,BWM04D,ADE,BWM04D,0.0,0.0,0.0,1.7790913760585996,0.0,0.7956338510101342,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
AIM,BWM04D,AIM,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,BWM04D,ALA,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,BWM04D,AVF,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,BWM04D,AVH,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,BWM04D,AVK,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,BWM04D,AVL,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,BWM04D,CEPD,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,BWM04D,CEPV,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,BWM04D,DVC,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,BWM04D,HSN,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,BWM04D,PVN,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,BWM04D,PVQ,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,BWM04D,RIC,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RID,BWM04D,RID,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIS,BWM04D,RIS,BWM04D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,BWM04D,RMG,BWM04D,0.0,0.1057209026579169,0.0,0.0,3.1234764579621768,1.3857975117180354,0.0,0.857436462854191,0.4472135954999578,0.0632170658304718,0.4501848557521009,variable,Y
ADF,BWM04V,ADF,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,BWM04V,ADL,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,BWM04V,AFD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,BWM04V,ALM,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
ALN,BWM04V,ALN,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,BWM04V,AQR,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,BWM04V,ASE,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,BWM04V,ASG,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,BWM04V,ASH,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,BWM04V,ASI,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,BWM04V,ASJ,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,BWM04V,ASK,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,BWM04V,AUA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,BWM04V,AVM,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AWA,BWM04V,AWA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,BWM04V,AWB,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,BWM04V,AWC,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,BWM04V,BAG,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,BWM04V,DVA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
FLP,BWM04V,FLP,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,BWM04V,IL2D,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,BWM04V,IL2L/R,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
IL2V,BWM04V,IL2V,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,BWM04V,OLL,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
OLQD,BWM04V,OLQD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,BWM04V,OLQV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PLN,BWM04V,PLN,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAD,BWM04V,SAAD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SAAV,BWM04V,SAAV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SDQ,BWM04V,SDQ,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URB,BWM04V,URB,BWM04V,0.0,3.769306435190778,0.0,0.0,0.0,1.685685083422797,0.0,-0.2671192453158894,-0.3535533905932737,0.6639822346701951,0.5594043441634877,variable,Y
URX,BWM04V,URX,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
URYD,BWM04V,URYD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYV,BWM04V,URYV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,BWM04V,ADA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AIA,BWM04V,AIA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,BWM04V,AIB,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,BWM04V,AIN,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,BWM04V,AIY,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,BWM04V,AIZ,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,BWM04V,AVA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVB,BWM04V,AVB,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVD,BWM04V,AVD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,BWM04V,AVE,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,BWM04V,AVJ,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,BWM04V,BDU,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,BWM04V,PVC,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,BWM04V,PVP,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,BWM04V,PVR,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,BWM04V,PVT,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,BWM04V,RIA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,BWM04V,RIB,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,BWM04V,RIF,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIG,BWM04V,RIG,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIH,BWM04V,RIH,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIP,BWM04V,RIP,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIR,BWM04V,RIR,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1D,BWM04V,IL1D,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL1L/R,BWM04V,IL1L/R,BWM04V,0.0,2.4070038931907205,1.5151778140991208,0.9586816072672316,1.6583328723179005,0.8953145446724377,0.556496206831889,0.411027756973759,0.3,0.4917969682446533,0.6238376647810728,variable,Y
IL1V,BWM04V,IL1V,BWM04V,0.0,0.0,0.0,0.0,0.6289694601137328,0.2812836937171298,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,variable,Y
RIV,BWM04V,RIV,BWM04V,0.0,0.0,0.0,4.752230646098368,3.13022193857774,2.233571901044182,0.0,0.631514104293425,0.7826237921249264,0.2531444370530528,0.117613760873458,variable,Y
RMDD,BWM04V,RMDD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
RMDL/R,BWM04V,RMDL/R,BWM04V,1.3688855546118563,0.7560540852659263,4.197211666397511,7.855939080441769,5.520448617850101,2.9430721707537284,2.828326111785654,0.6481555352364615,0.7999999999999999,0.2368613279841792,0.1040880386618278,developmentally dynamic (strengthened),Y
RMDV,BWM04V,RMDV,BWM04V,8.97628032264627,2.307880551111821,17.802156769957556,9.990223746860798,18.98651618273385,6.871050557380566,7.682343195748977,0.6622998611757541,0.7999999999999999,0.2232570244282108,0.1040880386618278,stable,Y
RMED/V,BWM04V,RMED/V,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMF,BWM04V,RMF,BWM04V,0.0,0.0,0.0,0.0,4.8461902103283885,2.167282148437656,0.0,0.8596865041556043,0.7071067811865475,0.0617482356231011,0.1816901138162092,post-embryonic brain integration,Y
RMH,BWM04V,RMH,BWM04V,0.0,0.0,8.159126670362133,8.1338455723217,3.647895002464264,4.077692131238934,3.647895002464264,0.3994236065496966,0.5642880936468347,0.5053042862092998,0.3217233358243002,post-embryonic brain integration,Y
SIAD,BWM04V,SIAD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SIAV,BWM04V,SIAV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBD,BWM04V,SIBD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
SIBV,BWM04V,SIBV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMBD,BWM04V,SMBD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMBV,BWM04V,SMBV,BWM04V,10.326100171376732,7.846714601275889,7.095185174581776,10.73756356901642,12.621985401953104,2.2485001429903595,2.2958852305763724,0.5548403396748512,0.6,0.3316929465133224,0.2847569798652937,stable,Y
SMDD,BWM04V,SMDD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SMDV,BWM04V,SMDV,BWM04V,0.0,0.0,0.7977721893802531,0.0,0.7070283321802742,0.4133535432037614,0.0,0.6272914736582663,0.4472135954999578,0.257322333091693,0.4501848557521009,variable,Y
URAD,BWM04V,URAD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADE,BWM04V,ADE,BWM04V,0.0,0.0,0.0,1.3237485863632494,0.0,0.5919983648454954,0.0,0.0974355559837114,0.3535533905932737,0.8761377734655307,0.5594043441634877,variable,Y
AIM,BWM04V,AIM,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALA,BWM04V,ALA,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVF,BWM04V,AVF,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVH,BWM04V,AVH,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVK,BWM04V,AVK,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVL,BWM04V,AVL,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
CEPD,BWM04V,CEPD,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
CEPV,BWM04V,CEPV,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
DVC,BWM04V,DVC,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
HSN,BWM04V,HSN,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVN,BWM04V,PVN,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVQ,BWM04V,PVQ,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIC,BWM04V,RIC,BWM04V,0.9046495008797386,0.0,0.6148958895498877,0.0,0.0,0.42856855802547,0.0,-0.6407453900720887,-0.6708203932499368,0.2440756310799377,0.21516994256955,variable,Y
RID,BWM04V,RID,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIS,BWM04V,RIS,BWM04V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RMG,BWM04V,RMG,BWM04V,0.0,0.2402709859538057,2.37253509286696,2.4951962542666952,1.1545523802314333,1.162081123686996,1.1545523802314333,0.4187605816520935,0.7,0.4828386622050493,0.1881204043741873,developmentally dynamic (strengthened),Y
ADF,BWM05D,ADF,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADL,BWM05D,ADL,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AFD,BWM05D,AFD,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALM,BWM05D,ALM,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ALN,BWM05D,ALN,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AQR,BWM05D,AQR,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASE,BWM05D,ASE,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASG,BWM05D,ASG,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASH,BWM05D,ASH,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASI,BWM05D,ASI,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASJ,BWM05D,ASJ,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ASK,BWM05D,ASK,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AUA,BWM05D,AUA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVM,BWM05D,AVM,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWA,BWM05D,AWA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWB,BWM05D,AWB,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AWC,BWM05D,AWC,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BAG,BWM05D,BAG,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
DVA,BWM05D,DVA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
FLP,BWM05D,FLP,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2D,BWM05D,IL2D,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2L/R,BWM05D,IL2L/R,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
IL2V,BWM05D,IL2V,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLL,BWM05D,OLL,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQD,BWM05D,OLQD,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
OLQV,BWM05D,OLQV,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PLN,BWM05D,PLN,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAD,BWM05D,SAAD,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SAAV,BWM05D,SAAV,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
SDQ,BWM05D,SDQ,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URB,BWM05D,URB,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URX,BWM05D,URX,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
URYD,BWM05D,URYD,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,variable,Y
URYV,BWM05D,URYV,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
ADA,BWM05D,ADA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIA,BWM05D,AIA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIB,BWM05D,AIB,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIN,BWM05D,AIN,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIY,BWM05D,AIY,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AIZ,BWM05D,AIZ,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVA,BWM05D,AVA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
AVB,BWM05D,AVB,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVD,BWM05D,AVD,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVE,BWM05D,AVE,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
AVJ,BWM05D,AVJ,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
BDU,BWM05D,BDU,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVC,BWM05D,PVC,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVP,BWM05D,PVP,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
PVR,BWM05D,PVR,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
PVT,BWM05D,PVT,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIA,BWM05D,RIA,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
RIB,BWM05D,RIB,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,N
RIF,BWM05D,RIF,BWM05D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,, ,Y
